Unnamed: 0,label,text
1763,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B0%B1%E6%98%AF%E7%B2%A5%E5%B0%91%E4%BA%86%E7%82%B9 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1764,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%AD%89%E4%BA%86%E4%B8%A4%E4%B8%AA%E5%8D%8A%E5%B0%8F%E6%97%B6 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1765,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%80%BB%E7%9A%84%E6%9D%A5%E8%AF%B4%E6%B2%A1%E6%9C%89%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%90%83%E7%9A%84%E9%A6%99%E4%BA%86 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1766,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A5%BD%E5%A4%A7%E4%B8%80%E4%B8%AA%E9%A5%BC (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1767,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%AE%87%E5%AE%99%E7%9A%84%E5%91%B3%E9%81%93%EF%BC%8C%E5%BE%88%E5%A5%BD%E5%90%83%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1768,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%B8%8D%E9%94%99~%E5%B0%B1%E6%98%AF%E9%B8%A1%E8%85%BF%E8%82%89%E6%9C%89%E7%82%B9%E5%B0%91 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1769,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A5%BD%E5%90%83%EF%BC%8C%E5%B0%B1%E6%98%AF%E6%85%A2%EF%BC%8C%E4%B9%9F%E6%80%AA%E6%88%91%E7%82%B9%E9%A4%90%E6%99%9A (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1770,1,"First try, very good. The taste is good and the packaging is novel; but the amount is a little small, and it seems that one roll is not full..."
1771,1,"Fortunately, the meat is cut into a bit big cake, not very good. If it is a thick pancake, it will be much better."
1772,1,A little slow
1773,1,"Not bad, lots of meat"
1774,1,Can come again
1775,1,The noodles are delicious.
1776,1,"Not bad, it's too slow"
1777,1,"The lean meat porridge with peeled eggs seems to have too much pepper, which is a bit spicy. The fish-flavored shredded pork burritos taste good, but the sweetness is heavy and the portion is a bit greasy."
1778,1,"Not bad, not bad, not bad"
1779,1,"The delivery speed is fast tonight, and the delivery guy is very good. Much better than the last time, I only delivered it in the afternoon"
1780,1,"Very cost-effective, but the delivery is a bit slower. The delivery chef may be new and is very unfamiliar with the terrain."
1781,1,"Very fast, I like to eat something that suits girls' taste"
1782,1,"A kimchi was missed, and the store contacted it quickly and reissue it. The service was very good"
1783,1,没想到这么实在！肘子量非常足！ It just tasted a little light and it didn't feel like the fragrance of the elbow. I wondered if it would be better to add some sauce or make some garlic paste?
1784,1,"Fish-flavored shredded pork rolls taste good, pumpkin porridge is OK"
1785,1,The taste of fungus is really good
1786,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A6%88%E5%A6%88%E5%BE%88%E5%96%9C%E6%AC%A2%E4%BB%96%E5%AE%B6%E7%9A%84%E6%B3%A1%E8%8F%9C%2C%E5%BD%93%E5%AE%9D%E8%B4%9D%E4%B8%80%E6%A0%B7 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1787,1,It's the fourth day!
1788,1,"Baidu takeaway is good,"
1789,1,"Soon, and a little thick, everything else is fine."
1790,1,"Taste is OK, but it's delivered very slowly"
1791,1,"It tastes pretty good, I like the packaging"
1792,1,Tastes great
1793,1,"The process is very complicated, the food is delicious, and the merchant also gave away disposable gloves."
1794,1,Not as delicious as burritos
1795,1,"Taste good, sweet"
1796,1,This is not the first time that there is a small stubble of steel wool in the porridge
1797,1,"Today is too fast, satisfied!"
1798,1,"Slow speed, it's really great"
1799,1,"Very good packaging, paper bags are fashionable"
1800,1,"It's raining, it's delivered soon, please like it!"
1801,1,"Delicious and the packaging is very carefully, and I also gave it a glove. It was very considerate and very satisfied."
1802,1,"Too delicious, large amount"
1803,1,The burrito is delicious!
1804,1,A little more fat
1805,1,There are mushrooms inside. Overall good
1806,1,"A large portion is super big, with lots of big meat inside"
1807,1,Taste is really good
1808,1,"The chicken was added with sauce, which tasted better. The delivery guy's attitude is also great. All five points!"
1809,1,Too slow! It took more than 80 minutes to deliver it!
1810,1,"The cake tastes pretty good, but if I buy pumpkin porridge for six yuan, I don't think it's worth it. The activity is pretty good"
1811,1,Very large amount!
1812,1,The meat is delicious.
1813,1,Gift is super fast!
1814,1,"Hehe, the first one delivers food according to the time I chose. Delicious but not expensive, good"
1815,1,"Very, very, very good"
1816,1,"Haha, the names are domineering enough~"
1817,1,It tastes beautiful!
1818,1,So fast. Delicious and affordable
1819,1,"There is quite a lot of meat, but it is a little cool when it is delivered slowly, and the hot ones are even better"
1820,1,Tasty and a little expensive
1821,1,"The delivery uncle is so handsome, he is very fast, and his calf muscles are very developed"
1822,1,"Lots of meat, good"
1823,1,"Very good, eating high-end burritos for one dollar is too domineering"
1824,1,The price is right and the taste is delicious. Our company orders their meals every day
1825,1,"Paper bag packaging, it feels so tall and elegant. It is appropriate for a girl to eat it. Taste is good too. I have no experience in ordering the first time, and I will be served with soup next time"
1826,1,"I placed two orders, the second order was a little slower, and the taste was still good"
1827,1,"Delivery is slow, slow, slow, slow"
1828,1,soon. The porridge is a little cold. . Delivery service is very good
1829,1,"Delicious, but the price is a little high"
1830,1,"The taste is OK, not enough."
1831,1,"Super delicious, I especially like elbow burritos~ If the amount is enough for a girl, it is not enough for a man~"
1832,1,Great power!
1833,1,The elbow burrito is very meaty. My taste is not salty enough
1834,1,"Very delicious, just right!"
1835,1,I'm dying. I just didn’t see the pork shredded potatoes.
1836,1,"Very delicious, just kimchi is too salty"
1837,1,All five-star reviews are delicious
1838,1,"Not very slow, it rains very fast"
1839,1,Eat a lot
1840,1,"It's not delicious, not as delicious as it is in the store in other places. The chicken leg sauce is too little, it's especially dry and not delicious at all!"
1841,1,"The packaging is very awesome, it is delicious, and the portion is OK, but if you want to eat enough, it is best to have something else."
1842,1,"It is made more exquisitely, so the outer packaging name of the roll is clearly written, otherwise I don’t know what it tastes"
1843,1,"Taste is good, plus the discount is more cost-effective, it will be a bit expensive if you buy it at the original price"
1844,1,"The delivery is fast, and it feels better to have more sauce in the burrito"
1845,1,Very delicious ~~! !
1846,1,"It's delicious, I recommend his shredded potato burritos!"
1847,1,"Very good. It's just a little bit less, not enough to eat."
1848,1,Waited for two hours.
1849,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E9%A4%90%E8%B6%85%E7%BA%A7%E5%BF%AB%EF%BC%8C%E5%BD%93%E7%84%B6%E4%B9%9F%E6%98%AF%E6%88%91%E5%AE%9A%E7%9A%84%E6%97%A9~%E5%8F%AF%E6%83%9C%E6%8B%8C%E8%8F%9C%E7%9A%84%E6%B2%A1%E6%9C%89%E7%82%92%E8%8F%9C%E7%9A%84%E5%A5%BD%E5%90%83%E2%80%A6 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1850,1,"Very good, affordable, delicious"
1851,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%9C%89%E7%82%B9%E6%85%A2%E4%BA%86%2C%E5%B8%8C%E6%9C%9B%E4%B8%8B%E6%AC%A1%E5%8A%A0%E5%BF%AB (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1852,1,4 yuan is a great value! ! !
1853,1,"Very good, great value"
1854,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E9%A4%90%E5%BE%88%E5%BF%AB%EF%BC%8C%E5%88%86%E9%87%8F%E5%A4%9F%E5%A4%A7%EF%BC%8C%E6%9C%8D%E5%8A%A1%E6%80%81%E5%BA%A6%E5%A5%BD%EF%BC%8C%E5%B0%B1%E6%98%AF%E8%94%AC%E8%8F%9C%E7%89%9B%E8%82%89%E5%8D%B7%E7%9A%84%E8%94%AC%E8%8F%9C%E9%87%8C%E6%B2%A1%E6%9C%89%E5%8F%B6%E5%AD%90%E8%8F%9C%E5%8F%AA%E6%9C%89%E8%B1%86%E8%8A%BD%E5%92%8C%E5%9C%9F%E8%B1%86%E6%9D%A1%EF%BC%8C%E7%89%9B%E8%82%89%E7%9A%84%E8%82%89%E7%AD%8B%E5%A4%9A%E4%BA%86%E7%82%B9%2C%E6%80%BB%E4%BD%93%E5%BE%88%E6%BB%A1%E6%84%8F%2C%E6%80%A7%E4%BB%B7%E6%AF%94%E9%AB%98 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1855,1,Taste is good. Very fast. The packaging is also good. Creative.
1856,1,"Very good, I like it very much, the packaging is exquisite"
1857,1,"Not bad, tastes very good"
1858,1,"Can't find the place, that big brother"
1859,1,"The taste is OK, and the amount is quite sufficient. But now we use vouchers and payment discounts, and the price of a single item will be relatively high."
1860,1,"Delicious, but the direction of the delivery chef needs to be strengthened"
1861,1,"Well, it's okay, it's not easy for a meal deliveryman to rain"
1862,1,"Very fast, tastes good"
1863,1,"It was delivered 50 minutes late tonight. It was not easy to deliver food on rainy days. The rice was good, and the cold fungus was not delicious."
1864,1,Very good packaging
1865,1,The food delivery staff is very powerful and delivered directly to the door
1866,1,"The delivery was very fast, and the delivery staff was also good, but the rice was not as delicious as the burrito."
1867,1,A little slow~~~ Meal delivery time is unstable
1868,1,"Soon, the packaging is very good"
1869,1,Still very punctual
1870,1,Taste is very good! It's just that the meal delivery time is relatively long.
1871,1,"The food is delicious, but the speed is very slow. It was said that it was delivered at around 11 o'clock, but it was delivered at around 12 o'clock."
1872,1,"My God. . . The speed is too slow. . . The order placed at half past ten, it was delivered until half past twelve, Emma"
1873,1,"Elbow burrito is delicious, recommended"
1874,1,"Overall good, but the speed is slower, the potato rolls are slightly lighter"
1875,1,"I came very quickly today, I like it."
1876,1,"It's delicious, but it's delivered late"
1877,1,"praise! Super delicious! , delivery, insulation, all high-end!"
1878,1,"Not bad, slightly dry"
1879,1,The delivery is a bit slow... The sauce-flavored roll is still delicious
1880,1,tasty! Delivery soon~
1881,1,"The first time I ordered it, it was delicious."
1882,1,Great~ Universe speed~delivery in 10 minutes~
1883,1,"Super fast, so high-end packaging, will come again"
1884,1,"Although I gave it for more than 3 hours, I have a good attitude. Anyway, I don't rush to eat."
1885,1,"The elbows are delicious, but they are slightly dry. If the rolled vegetables have a little soup, it will be even more delicious. The pumpkin porridge is also pretty good"
1886,1,"OK, it's just waiting for too long, two hours"
1887,1,"It's pretty fast, it tastes pretty good, I like it~"
1888,1,"Too slow, I sent a bottle of drinks, the service is pretty good, I hope it can be delivered on time"
1889,1,"I like to eat it very much, the rolled bottle is very affordable"
1890,1,"Not bad, very delicious!"
1891,1,"Haven't eaten yet, it feels good"
1892,1,"The meal is fast, delivered in advance at 4:30, the portion is very sufficient"
1893,1,Very delicious and great value
1894,1,"Fortunately, the delivery was a bit slow and the cake was not chewy anymore."
1895,1,"Potential stocks, you deserve"
1896,1,"Potential stocks, you know"
1897,1,"Very good, summer is just right"
1898,1,"Very delicious, very sufficient"
1899,1,It was indeed delivered faster at night. It would be even better if I could deliver the two I ordered together. Support! praise!
1900,1,Super recommended shredded mushrooms~~~~~~~~ Cold black fungus tastes good~~~
1901,1,"Two can be full, but the tin foil is not properly wrapped and it is easy to swallow!"
1902,1,"Brother, hurry up and deliver food to me. I have been waiting for more than an hour."
1903,1,Delicious and on time
1904,1,"Soon, the dish was plenty, great"
1905,1,"Great, great value! !"
1906,1,"The porridge tastes good, the rice is also good, it feels like it is B in paper bag, I will come next time"
1907,1,"Good packaging, fast delivery, reasonable price, I hope there are more types and make better"
1908,1,Very delicious ~
1909,1,"OK, clean and hygienic packaging"
1910,1,"Fast, from ordering to meals, 15 minutes."
1911,1,"Very considerate, the delivery is forty minutes, the young man communicates for four seconds, the young man is like a flying boy. Said there are still many that have not been delivered. Let's settle next time."
1912,1,"Exquisite, given gloves and napkins, it tasted fine! !"
1913,1,"Less porridge and more meat, haha"
1914,1,Very delicious ~ The delivery guy has arrived early ~
1915,1,It's pretty good. The porridge bowl is broken and all the porridge is spilled. I told the customer service and I immediately sent it.
1916,1,Good food delivery guy
1917,1,"The packaging is very good and the taste is OK, but the name is too vulgar"
1918,1,"The taste is good, a little spicy, so I can say it doesn't taste spicy!"
1919,1,"The burrito is good, but it has elbows a little fat"
1920,1,"Potato shredded pork rolls have the taste of mother, and the meal is delivered very quickly today, great praise"
1921,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%B8%8D%E9%94%99%EF%BC%8C%E5%A4%96%E5%8D%96%E5%B0%8F%E5%93%A5%E6%8C%BA%E5%A5%BD%E7%8E%A9%E7%9A%84%EF%BC%8C%E4%B8%9C%E8%A5%BF%E4%B8%8D%E9%94%99%EF%BC%8C%E6%88%91%E8%A7%89%E5%BE%97%E8%82%98%E5%AD%90%E7%9A%84%E5%A5%BD%E5%90%83%EF%BC%81%E5%B0%B1%E6%98%AF%E7%B2%A5%E5%90%A7%EF%BC%8C%E6%9C%89%E4%B8%80%E6%A0%B9%E5%BE%88%E7%9F%AD%E7%9A%84%E5%A4%B4%E5%8F%91%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1922,1,"The food is good, the speed is too slow"
1923,1,"The taste is OK, it's a bit salty to me~"
1924,1,"Very delicious, good"
1925,1,Good taste and packaging
1926,1,"High-quality packaging, good taste"
1927,1,"Good packaging, good taste, very satisfied."
1928,1,"Chicken thigh burrito is very meaty, but a little dry"
1929,1,A super big shredded potato burrito! I don’t have to eat until evening!
1930,1,"1. Shredded peppers, shredded potatoes, what about the agreed peppers. . . All shredded potatoes. ,2. The large burrito is a bit too big. . . . . . ,3. The porridge is good"
1931,1,"The food is delicious, but the delivery speed is really slow. I waited for three hours and went crazy"
1932,1,Very good packaging
1933,1,"Yes, it's too slow"
1934,1,I think the sauce tastes better
1935,1,"Very delicious, but it's small, if not immediately reduced"
1936,1,"Good taste, clean, exquisite packaging"
1937,1,"The delivery speed is surprisingly fast, 10 minutes! ! !"
1938,1,"Not bad, I'm sorry, the delivery guy, I don't know what happened to the phone~"
1939,1,The boss's attitude is very good
1940,1,"Delicious, good"
1941,1,"Small amount, good taste, slightly expensive"
1942,1,"It was an hour and a half late to deliver it, but when I saw the hard work of the delivery uncle, I would like to give it a good review. It was not easy to get a hot day."
1943,1,"Very delicious, but the delivery is a bit slow"
1944,1,"The service is very good, I ate yesterday and I made up for orders today."
1945,1,"Good, fast delivery, good packaging"
1946,1,"The portion is quite large, girls can't eat it, it's a little spicy."
1947,1,"Very nice, very clean, very satisfied"
1948,1,"This tastes average, don't like it"
1949,1,Very good ~
1950,1,The packaging is very high-quality ~ the taste is average
1951,1,"The meal arrived very quickly, the service attitude was good, the burritos should be delicious, and I also sent gloves, which were quite worth it, the burritos are huge in medium size~ the burritos are delicious..."
1952,1,The taste is pretty good. The service attitude is really good ~!
1953,1,"Delicious, very light"
1954,1,"Haven't eaten yet, I've been delivering it for an hour, and the speed is a bit slow"
1955,1,Delivery is a bit slow
1956,1,"What a big serving, very delicious"
1957,1,tasty! Meal delivery time is accurate! praise!
1958,1,"Brother, please send it quickly~~~~~~~~"
1959,1,"Very good, very carefully packaged! The burrito is wrapped in tin foil, and it is still hot after half an hour."
1960,1,Too big
1961,1,"It is well packaged, and it is also wrapped in aluminum paper."
1962,1,"The porridge is a bit fishy, ​​the cake is a bit greasy"
1963,1,"very good! Package! And the taste! The express delivery is also great, EMS can be so fast, haha"
1964,1,I wrote the porridge I had in the note last time and it was really delivered.
1965,1,"The packaging is so attentive, like it!"
1966,1,"No matter how well it says it is, it is fake. You will know after you taste it"
1967,1,What a big deal!
1968,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E9%A4%90%E5%A4%AA%E6%85%A2%E3%80%82%E3%80%82%E3%80%82%EF%BC%8C%E6%88%91%E8%A7%89%E5%BE%97%E6%98%AF%E5%A4%AA%E9%A5%BF%E4%BA%86%EF%BC%8C%E6%89%8D%E6%84%9F%E8%A7%89%E5%A5%BD%E5%90%83%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1969,1,Not bad~ Recommended!
1970,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%8C%BA%E5%A5%BD%2C%E6%9C%89%E4%BC%98%E6%83%A0%E5%90%88%E9%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1971,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8D%B7%E9%A5%BC%E5%88%B0%E5%A4%84%E6%B5%81%E6%B2%B9%EF%BC%8C%E4%BB%8E%E9%94%A1%E7%BA%B8%E9%87%8C%E5%89%A5%E5%87%BA%E6%9D%A5%E4%B9%9F%E5%BE%88%E9%BA%BB%E7%83%A6 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1972,1,"Come again, it's good to say"
1973,1,"Very good. After buying the skin egg lean meat porridge, I called me to ask if I wanted pumpkin porridge. praise"
1974,1,Just one word
1975,1,Regular orders are very delicious and clean.
1976,1,"It's quite delicious, but fortunately I put half of the sauce in my usual way~"
1977,1,What a salty sauce-flavored chicken leg!
1978,1,"The taste is OK, but I gave it wrong. The shredded pork in Jingshu turned into mushroom chicken"
1979,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A5%BD%E5%90%83%EF%BC%8C%E9%80%9F%E5%BA%A6%E4%B9%9F%E5%BF%AB (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1980,1,Like one. Very soon
1981,1,"Mrs. Babao Tea...Salty, fungus and pumpkin porridge are good"
1982,1,It is very ingredient and delicious!
1983,1,"Very fast, no meat, probably because it is not during the meal time"
1984,1,"Very delicious, thanks"
1985,1,"The porridge is delicious, the burritos are OK, very satisfied"
1986,1,"Not bad, there is a lot of fat and skin. The other shredded potato burritos are very good!"
1987,1,"I'm late to deliver, I'm so hungry that I'm very delicious"
1988,1,"The stuff is pretty good, but the delivery speed is too slow and cannot be delivered on time. The second order has been more than two hours and has not arrived yet. This speed is really intoxicating."
1989,1,"Very good, it's delivered soon, thanks"
1990,1,"Very delicious, very generous packaging, surprise"
1991,1,The packaging service is very good~ It is also a regular takeaway~ I don't like the taste of sweet noodle sauce very much~ I won't choose this next time
1992,1,"Very fast, the food is good, but not spicy enough"
1993,1,Delivered too slowly ~ tastes great
1994,1,"OK, it tastes good and delivered on time."
1995,1,"The meal was delivered to the door, with a good attitude, great packaging, wrapped in tin foil, it tasted great, I will buy it later"
1996,1,"Very good, the packaging is environmentally friendly and productive."
1997,1,"The delivery time this time was a bit long, so I called to urge me. The customer service was very good, the delivery staff service was also very good, and the dishes were also hot, so it was still five stars! But the potato shredded pork rolls have basically no meat"
1998,1,"The delivery was a bit slow, but it tasted good."
1999,1,"The delivery is too slow, the cakes are not delicious, and they are full of fatty meat"
2000,1,"It was delivered soon, 20 minutes, very good, the pumpkin porridge is delicious, thank you~"
2001,1,"The delivery may not be based on my marked delivery time, so it was delivered in advance. The Piaoxiang elbow is delicious"
2002,1,"It tastes pretty good, using Baidu takeaway is much more cost-effective than going to the store"
2003,1,"It's so delicious, but I made some pants with oil TAT leather egg lean meat porridge, which is great!"
2004,1,"Very good, very fast"
2005,1,"The meal delivery is very fast, and people are nice and praise!"
2006,1,"Very punctual, good service, this pumpkin porridge tastes a bit strange"
2007,1,Very good! tasty
2008,1,Super delicious ~ it will be ordered tomorrow ~
2009,1,"It's just too slow, the other party sent the wrong place, speechless"
2010,1,Very delicious and great value
2011,1,"Very good, but a little bit light~"
2012,1,"The delivery is really not fast, the fish-flavored shredded pork is good~"
2013,1,"The portion is very large, not bad, all of them are diced meat and green chili peppers, not greasy, so try other flavors next time."
2014,1,"Does the facial skin feel raw? ? How to understand the soft taste? It's quite spicy inside, and the taste is something I don't like. I swallow the beef just by not biting it. The vegetables are bean sprouts"
2015,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%BF%98%E6%98%AF%E5%BE%88%E5%A5%BD%E5%90%83%E7%9A%84%EF%BC%8C%E5%B0%B1%E6%98%AF%E6%9C%89%E6%97%B6%E5%80%99%E8%8F%9C%E5%93%81%E5%8D%96%E5%85%89%E4%BA%86%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2016,1,"Good meal delivery guy, thank you"
2017,1,"The taste is still good, the elbows are so fragrant, and the amount of green peppers is just right. The delivery was too slow and it took more than two hours to arrive. When I first came, I was in class and didn't get it. The uncle who delivered the meal came again after class and even changed me to a hot elbow roll with a good attitude."
2018,1,"The food tastes average, the pumpkin porridge is delicious"
2019,1,"Tasty, delicious, say important things three times"
2020,1,"What a real burrito, worth it"
2021,1,Very delicious ~~
2022,1,"Delicious and clean, and the fatty meat of the elbow is not greasy. Baidu activities are great, one hundred points"
2023,1,"Not bad, but I still like Coca-Cola"
2024,1,I ordered the meal at around 9 o'clock and waited for more than two hours. The speed is too slow.
2025,1,The delivery guy has a good attitude
2026,1,Not bad. .
2027,1,The big brother delivered the meal to the door with a good attitude~
2028,1,Very delicious! ! ! ! Recommended recommendations! ! The packaging is also very good!
2029,1,"The taste is good, you can have less meat and more dishes in the cake!"
2030,1,"Very delicious and affordable ~ but not enough, it would be great if you add some cakes as staple food~"
2031,1,Wouldn't it be better to make the cake thinner? I thought I was eating steamed buns just after biting my head
2032,1,"Affordable price, worth buying"
2033,1,A little fat
2034,1,This time I was an hour late... I was drunk too
2035,1,Too slow. Very good
2036,1,Just have more choices of dishes
2037,1,The universe burrito is great
2038,1,"Super affordable, just a little fat"
2039,1,"I like his shredded potato rolls, which have a hard texture and are suitable for my good teeth! The peppery potato shreds are too oily"
2040,1,"I've heard of cosmic burritos a long time ago, but I haven't had time to eat them. I have to say that the packaging of the universe burrito is eye-catching, and I feel that the quality has been improved by a higher level. The potato shredded pork burrito tastes better than those sold at ordinary stalls. It is very cost-effective after using the discount discount, and it is generally quite good."
2041,1,"I felt like I was cheated and it was just a burrito, very small, but fortunately I gave Coke or something."
2042,1,"Very kind uncle, very good"
2043,1,"Delivery is slow, but the quality is good"
2044,1,"It tastes good, the meat is quite good, but it feels a little oily. Very considerate and comes with disposable gloves."
2045,1,"The packaging is good and the taste is good, but the porridge is a bit cold, but the burrito is so delicious!"
2046,1,Next time I remember to bring the vinegar from my elbow
2047,1,"The delivery was very timely and the packaging was too high. . . Tinfoil rolls, kraft paper bag packaging,. Let’s talk about this elbow burrito. There’s too much fat, so I picked it all out. . . The taste is OK, but it doesn't feel like the meat on the elbow. The skin egg lean meat porridge is very delicious, but the portion is a bit smaller than other stores"
2048,1,"First, my beautiful attitude makes me intoxicated! Brother Qiu took a small stroll and was like a gust of wind. He was 3 minutes late for me. When he delivered it, he kept asking me if it was too late, right? It's not too late, right? My heart has melted... Second, the clean and non-greasy packaging makes me too high! Kraft paper tape packaging, tin foil burrito, this damn clean conscience packaging, cosmic burrito! Can you please go public now? Third, let me give you a little suggestion, Universe, you can make the cake spicy! ! ! I wrote it spicy! But it's still not spicy! Everything else is so wonderful! Tomorrow, the cosmic takeaway point will start!"
2049,1,The porridge was sprinkled when it was delivered... But the guy is very handsome and polite...
2050,1,It's cold when I deliver it
2051,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BE%88%E5%A5%BD%E5%90%83%EF%BC%81%E8%82%89%E5%BE%88%E5%A4%9A%EF%BC%8C%E5%BE%88%E5%AE%9E%E6%83%A0 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2052,1,"It's hard to speed, it tastes pretty good"
2053,1,"The taste is a bit sweet, not the taste I like, you can try it with other flavors"
2054,1,"I love to eat, but this time the delivery was a little slower, but my attitude is pretty good, I've always apologized and praised it well"
2055,1,"From ordering to delivering food, in 20 minutes, the delivery guy came in like wind, put down the food on my table, and left like wind..."
2056,1,"Delicious, not as big as you imagined, I recommend ordering two"
2057,1,"Good value for money, very good"
2058,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%87%A0%E4%B9%8E%E6%AF%8F%E5%A4%A9%E9%83%BD%E5%90%83%E4%BA%86%EF%BC%8C%E7%88%B1%E5%90%83%EF%BC%8C%E9%80%81%E9%A4%90%E4%B9%9F%E5%BF%AB (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2059,1,The meals cooked with care are good
2060,1,"Delivery in time, packaging looks tall and generous"
2061,1,The delivery is getting faster and faster!
2062,1,"Affordable price, worth buying."
2063,1,"Hope to chop the meat a little in the future, it will be a bit big and not easy to bite"
2064,1,"Not bad, recommended"
2065,1,Taste good ~ great discount
2066,1,"good! There is so much meat, just pick up some food"
2067,1,"Very delicious, fast delivery, absolutely good reviews"
